date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:36:46	41578/41578	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202019%2014:36:49%20GMT	https://www.careerki.com/	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/index.html	(from )
20:36:46	67/67	---M--	200	added ('OK')	text/plain	date:Tue,%2025%20Jun%202019%2014:36:48%20GMT	https://www.careerki.com/robots.txt		(from )
20:36:47	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Tue,%2025%20Jun%202019%2014:36:49%20GMT	https://www.googletagmanager.com/gtm.js?id=	C:/Users/Khalidur/Desktop/career%20ki/www.googletagmanager.com/gtm.05445.delayed	(from https://www.careerki.com/)
20:36:47	1483/1483	---M--	200	added ('OK')	image/png	etag:%225cb-58be50d4ef6c2%22	https://www.careerki.com/wp-content/plugins/sassy-social-share/images/close.png	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/plugins/sassy-social-share/images/close.png	(from https://www.careerki.com/)
20:36:47	308/308	---M--	200	added ('OK')	image/png	etag:%22134-58be50d4f1603%22	https://www.careerki.com/wp-content/plugins/sassy-social-share/images/logo.png	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/plugins/sassy-social-share/images/logo.png	(from https://www.careerki.com/)
20:36:47	29295/29295	---M--	200	added ('OK')	text/css	etag:%22726f-58864c84c8800%22	https://www.careerki.com/wp-includes/css/dist/block-library/style.min.css?ver=5.2.2	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-includes/css/dist/block-library/style.minbb49.css	(from https://www.careerki.com/)
20:36:48	1685/1685	---M--	200	added ('OK')	text/css	etag:%22695-5896a6abec439%22	https://www.careerki.com/wp-content/plugins/contact-form-7/includes/css/styles.css?ver=5.1.3	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/plugins/contact-form-7/includes/css/stylesbdeb.css	(from https://www.careerki.com/)
20:36:48	15168/15168	---M--	200	added ('OK')	text/css	etag:%223b40-567eca97c6d40%22	https://www.careerki.com/wp-content/plugins/dw-question-answer-pro/templates/assets/css/style.css?ver=190820170948	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/plugins/dw-question-answer-pro/templates/assets/css/style7271.css	(from https://www.careerki.com/)
20:36:48	20957/20957	---MC-	200	added ('OK')	application/rss+xml	etag:%22a3a26e88c6f25683f8bfea250560533d%22	https://www.careerki.com/feed/	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/feed/index.html	(from https://www.careerki.com/)
20:36:48	2030/2030	---M--	200	added ('OK')	text/css	etag:%227ee-567eca97c6d40%22	https://www.careerki.com/wp-content/plugins/dw-question-answer-pro/templates/assets/css/rtl.css?ver=190820170948	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/plugins/dw-question-answer-pro/templates/assets/css/rtl7271.css	(from https://www.careerki.com/)
20:36:48	7037/7037	---M--	200	added ('OK')	text/css	etag:%221b7d-56e9fa228edc0%22	https://www.careerki.com/wp-content/plugins/indeed-membership-pro/assets/css/font-awesome.css?ver=5.2.2	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/plugins/indeed-membership-pro/assets/css/font-awesomebb49.css	(from https://www.careerki.com/)
20:36:48	42472/42472	---M--	200	added ('OK')	text/css	etag:%22a5e8-56e9fa228edc0%22	https://www.careerki.com/wp-content/plugins/indeed-membership-pro/assets/css/style.css?ver=5.2.2	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/plugins/indeed-membership-pro/assets/css/stylebb49.css	(from https://www.careerki.com/)
20:36:49	10698/10698	---MC-	200	added ('OK')	application/rss+xml	etag:%22d8ff724ed7c90be1c01a5ebf39e41a39%22	https://www.careerki.com/comments/feed/	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/comments/feed/index.html	(from https://www.careerki.com/)
20:36:49	218663/218663	---M--	200	added ('OK')	text/css	etag:%2235627-56e9fa228edc0%22	https://www.careerki.com/wp-content/plugins/indeed-membership-pro/assets/css/templates.css?ver=5.2.2	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/plugins/indeed-membership-pro/assets/css/templatesbb49.css	(from https://www.careerki.com/)
20:36:49	15196/15196	---M--	200	added ('OK')	text/css	etag:%223b5c-56e9fa228edc0%22	https://www.careerki.com/wp-content/plugins/indeed-membership-pro/assets/css/select2.min.css?ver=5.2.2	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/plugins/indeed-membership-pro/assets/css/select2.minbb49.css	(from https://www.careerki.com/)
20:36:50	5280/5280	---M--	200	added ('OK')	text/css	etag:%2214a0-585dcec43d50e%22	https://www.careerki.com/wp-content/plugins/download-monitor/assets/css/frontend.css?ver=5.2.2	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/plugins/download-monitor/assets/css/frontendbb49.css	(from https://www.careerki.com/)
20:36:50	48155/48155	---M--	200	added ('OK')	text/css	etag:%22bc1b-58bf8b4d832b1%22	https://www.careerki.com/wp-content/themes/careerki/style.css?ver=5.2.2	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/themes/careerki/stylebb49.css	(from https://www.careerki.com/)
20:36:50	47558/47558	---M--	200	added ('OK')	text/css	etag:%22b9c6-5897318addad8%22	https://www.careerki.com/wp-includes/css/dashicons.min.css?ver=5.2.2	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-includes/css/dashicons.minbb49.css	(from https://www.careerki.com/)
20:36:50	275/275	---M--	200	added ('OK')	text/css	etag:%22113-58687e360b64f%22	https://www.careerki.com/wp-content/plugins/advanced-random-posts-widget/assets/css/arpw-frontend.css?ver=5.2.2	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/plugins/advanced-random-posts-widget/assets/css/arpw-frontendbb49.css	(from https://www.careerki.com/)
20:36:50	457/457	---M--	200	added ('OK')	text/css	etag:%221c9-567eca97c6d40%22	https://www.careerki.com/wp-content/plugins/dw-question-answer-pro/templates/assets/css/leaderboard.css?ver=5.2.2	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/plugins/dw-question-answer-pro/templates/assets/css/leaderboardbb49.css	(from https://www.careerki.com/)
20:36:51	35132/35132	---M--	200	added ('OK')	text/css	etag:%22893c-58be50d4f1603%22	https://www.careerki.com/wp-content/plugins/sassy-social-share/public/css/sassy-social-share-public.css?ver=3.2.26	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/plugins/sassy-social-share/public/css/sassy-social-share-public2c74.css	(from https://www.careerki.com/)
20:36:51	110357/110357	---M--	200	added ('OK')	text/css	etag:%221af15-58be50d4f25a3%22	https://www.careerki.com/wp-content/plugins/sassy-social-share/admin/css/sassy-social-share-svg.css?ver=3.2.26	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/plugins/sassy-social-share/admin/css/sassy-social-share-svg2c74.css	(from https://www.careerki.com/)
20:36:51	1325/1325	---M--	200	added ('OK')	text/css	etag:%2252d-586880a2fbd64%22	https://www.careerki.com/wp-content/plugins/searchwp-live-ajax-search/assets/styles/style.css?ver=1.3.1	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/plugins/searchwp-live-ajax-search/assets/styles/stylee7f0.css	(from https://www.careerki.com/)
20:36:51	6536/6536	---M--	200	added ('OK')	text/css	etag:%221988-567eca97c6d40%22	https://www.careerki.com/wp-content/plugins/dw-question-answer-pro/templates/styles/flat/style.css?ver=5.2.2	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/plugins/dw-question-answer-pro/templates/styles/flat/stylebb49.css	(from https://www.careerki.com/)
20:36:52	96873/96873	---M--	200	added ('OK')	application/javascript	etag:%2217a69-5897318adea78%22	https://www.careerki.com/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-includes/js/jquery/jquery4a5f.js	(from https://www.careerki.com/)
20:36:52	10056/10056	---M--	200	added ('OK')	application/javascript	etag:%222748-5333aee9dec00%22	https://www.careerki.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-includes/js/jquery/jquery-migrate.min330a.js	(from https://www.careerki.com/)
20:36:52	107097/107097	---M--	200	added ('OK')	application/javascript	etag:%221a259-56e9fa228edc0%22	https://www.careerki.com/wp-content/plugins/indeed-membership-pro/assets/js/select2.min.js	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/plugins/indeed-membership-pro/assets/js/select2.min.js	(from https://www.careerki.com/)
20:36:52	22224/22224	---M--	200	added ('OK')	application/javascript	etag:%2256d0-56e9fa228edc0%22	https://www.careerki.com/wp-content/plugins/indeed-membership-pro/assets/js/jquery-ui.min.js	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/plugins/indeed-membership-pro/assets/js/jquery-ui.min.js	(from https://www.careerki.com/)
20:36:52	45167/45167	---M--	200	added ('OK')	application/javascript	etag:%22b06f-56e9fa228edc0%22	https://www.careerki.com/wp-content/plugins/indeed-membership-pro/assets/js/jquery.form.js	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/plugins/indeed-membership-pro/assets/js/jquery.form.js	(from https://www.careerki.com/)
20:36:53	14772/14772	---M--	200	added ('OK')	application/javascript	etag:%2239b4-56e9fa228edc0%22	https://www.careerki.com/wp-content/plugins/indeed-membership-pro/assets/js/jquery.uploadfile.min.js	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/plugins/indeed-membership-pro/assets/js/jquery.uploadfile.min.js	(from https://www.careerki.com/)
20:36:53	22235/22235	---M--	200	added ('OK')	application/javascript	etag:%2256db-56e9fa228edc0%22	https://www.careerki.com/wp-content/plugins/indeed-membership-pro/assets/js/functions.js	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/plugins/indeed-membership-pro/assets/js/functions.js	(from https://www.careerki.com/)
20:36:53	10125/10125	---M--	200	added ('OK')	application/javascript	etag:%22278d-56e9fa228edc0%22	https://www.careerki.com/wp-content/plugins/indeed-membership-pro/assets/js/printThis.js	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/plugins/indeed-membership-pro/assets/js/printThis.js	(from https://www.careerki.com/)
20:36:53	1313/1313	---M--	200	added ('OK')	application/javascript	etag:%22521-586877fb29bb0%22	https://www.careerki.com/wp-content/themes/careerki/js/ajax-load-more.js?ver=5.2.2	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/themes/careerki/js/ajax-load-morebb49.js	(from https://www.careerki.com/)
20:36:54	810/810	---M--	200	added ('OK')	text/xml	date:Tue,%2025%20Jun%202019%2014:36:56%20GMT	https://www.careerki.com/xmlrpc.php?rsd	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/xmlrpc0db0.php	(from https://www.careerki.com/)
20:36:54	88583/88583	---MC-	200	added ('OK')	application/json	date:Tue,%2025%20Jun%202019%2014:36:56%20GMT	https://www.careerki.com/wp-json/	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-json/index.html	(from https://www.careerki.com/)
20:36:54	1045/1045	---M--	200	added ('OK')	application/xml	etag:%22415-4ed427e558180%22	https://www.careerki.com/wp-includes/wlwmanifest.xml	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-includes/wlwmanifest.xml	(from https://www.careerki.com/)
20:36:54	2390/2390	---M--	200	added ('OK')	application/json	date:Tue,%2025%20Jun%202019%2014:36:57%20GMT	https://www.careerki.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.careerki.com%2F	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-json/oembed/1.0/embed732d.json	(from https://www.careerki.com/)
20:36:55	2538/2538	---M--	200	added ('OK')	text/xml	date:Tue,%2025%20Jun%202019%2014:36:57%20GMT	https://www.careerki.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.careerki.com%2F&format=xml	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-json/oembed/1.0/embedd430	(from https://www.careerki.com/)
20:36:55	15086/15086	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%223aee-58af29ca1453d%22	https://www.careerki.com/wp-content/uploads/2019/06/favicon.ico	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/uploads/2019/06/favicon.ico	(from https://www.careerki.com/)
20:36:55	785/785	---M--	200	added ('OK')	application/javascript	date:Tue,%2025%20Jun%202019%2014:36:57%20GMT	https://www.careerki.com/wp-content/plugins/wp-spamshield/js/jscripts.php	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/plugins/wp-spamshield/js/jscripts.php	(from https://www.careerki.com/)
20:36:55	1852/1852	---M--	200	added ('OK')	image/png	etag:%2273c-58a64e91a28e8%22	https://www.careerki.com/wp-content/uploads/2019/04/careerki-logo-2019-140px.png	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/uploads/2019/04/careerki-logo-2019-140px.png	(from https://www.careerki.com/)
20:36:55	1485/1485	---M--	200	added ('OK')	image/png	etag:%225cd-5868a948d4948%22	https://www.careerki.com/wp-content/uploads/2018/07/flight-attendent-75x75.png	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/uploads/2018/07/flight-attendent-75x75.png	(from https://www.careerki.com/)
20:36:55	1647/1647	---M--	200	added ('OK')	image/png	etag:%2266f-58a64ec3104d8%22	https://www.careerki.com/wp-content/uploads/2018/08/careerki-content-75x75.png	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/uploads/2018/08/careerki-content-75x75.png	(from https://www.careerki.com/)
20:36:56	1603/1603	---M--	200	added ('OK')	image/png	etag:%22643-5868821dc4e17%22	https://www.careerki.com/wp-content/uploads/2018/08/cad-designer-profile-75x75.png	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/uploads/2018/08/cad-designer-profile-75x75.png	(from https://www.careerki.com/)
20:36:56	1537/1537	---M--	200	added ('OK')	image/png	etag:%22601-586880394662d%22	https://www.careerki.com/wp-content/uploads/2018/08/photographer-profile-75x75.png	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/uploads/2018/08/photographer-profile-75x75.png	(from https://www.careerki.com/)
20:36:56	205231/205231	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202019%2014:36:58%20GMT	https://www.careerki.com/career-content/	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/career-content/index.html	(from https://www.careerki.com/)
20:36:57	18955/18955	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2025%20Jun%202019%2014:36:59%20GMT	https://www.careerki.com/category/%e0%a6%95%e0%a7%8d%e0%a6%af%e0%a6%be%e0%a6%b0%e0%a6%bf%e0%a7%9f%e0%a6%be%e0%a6%b0-%e0%a6%aa%e0%a7%8d%e0%a6%b0%e0%a7%8b%e0%a6%ab%e0%a6%be%e0%a6%87%e0%a6%b2/	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/category/%e0%a6%95%e0%a7%8d%e0%a6%af%e0%a6%be%e0%a6%b0%e0%a6%bf%e0%a7%9f%e0%a6%be%e0%a6%b0-%e0%a6%aa%e0%a7%8d%e0%a6%b0%e0%a7%8b%e0%a6%ab%e0%a6%be%e0%a6%87%e0%a6%b2/index.html	(from https://www.careerki.com/)
20:36:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2025%20Jun%202019%2014:36:59%20GMT	https://www.careerki.com/category/%e0%a6%b8%e0%a7%8d%e0%a6%95%e0%a6%bf%e0%a6%b2-%e0%a6%a1%e0%a7%87%e0%a6%ad%e0%a7%87%e0%a6%b2%e0%a6%aa%e0%a6%ae%e0%a7%87%e0%a6%a8%e0%a7%8d%e0%a6%9f	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/category/%e0%a6%b8%e0%a7%8d%e0%a6%95%e0%a6%bf%e0%a6%b2-%e0%a6%a1%e0%a7%87%e0%a6%ad%e0%a7%87%e0%a6%b2%e0%a6%aa%e0%a6%ae%e0%a7%87%e0%a6%a8%e0%a7%8d%e0%a6%9f.28.delayed	(from https://www.careerki.com/)
20:36:57	18377/18377	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2025%20Jun%202019%2014:36:59%20GMT	https://www.careerki.com/category/%e0%a6%95%e0%a7%8d%e0%a6%af%e0%a6%be%e0%a6%b0%e0%a6%bf%e0%a7%9f%e0%a6%be%e0%a6%b0-%e0%a6%97%e0%a6%be%e0%a6%87%e0%a6%a1/	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/category/%e0%a6%95%e0%a7%8d%e0%a6%af%e0%a6%be%e0%a6%b0%e0%a6%bf%e0%a7%9f%e0%a6%be%e0%a6%b0-%e0%a6%97%e0%a6%be%e0%a6%87%e0%a6%a1/index.html	(from https://www.careerki.com/)
20:36:57	2288/2288	---M--	200	added ('OK')	image/jpeg	etag:%228f0-58a64f6e44ec1%22	https://www.careerki.com/wp-content/uploads/2018/07/agricultural-studies-careerki-75x75.jpg	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/uploads/2018/07/agricultural-studies-careerki-75x75.jpg	(from https://www.careerki.com/)
20:36:57	11737/11737	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2025%20Jun%202019%2014:36:59%20GMT	https://www.careerki.com/category/%e0%a6%95%e0%a7%8d%e0%a6%af%e0%a6%be%e0%a6%b0%e0%a6%bf%e0%a7%9f%e0%a6%be%e0%a6%b0%e0%a6%95%e0%a7%80-%e0%a6%aa%e0%a6%be%e0%a6%81%e0%a6%9a%e0%a6%ae%e0%a6%bf%e0%a6%b6%e0%a6%be%e0%a6%b2%e0%a6%bf/	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/category/%e0%a6%95%e0%a7%8d%e0%a6%af%e0%a6%be%e0%a6%b0%e0%a6%bf%e0%a7%9f%e0%a6%be%e0%a6%b0%e0%a6%95%e0%a7%80-%e0%a6%aa%e0%a6%be%e0%a6%81%e0%a6%9a%e0%a6%ae%e0%a6%bf%e0%a6%b6%e0%a6%be%e0%a6%b2%e0%a6%bf/index.html	(from https://www.careerki.com/)
20:36:57	1169/1169	---M--	200	added ('OK')	image/png	etag:%22491-58687fdbb08d6%22	https://www.careerki.com/wp-content/uploads/2018/07/powerpoint-slides-careerki-75x75.png	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/uploads/2018/07/powerpoint-slides-careerki-75x75.png	(from https://www.careerki.com/)
20:36:58	2036/2036	---M--	200	added ('OK')	image/jpeg	etag:%227f4-58687feb0d4d2%22	https://www.careerki.com/wp-content/uploads/2018/07/vocational-subjects-careerki-75x75.jpg	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/uploads/2018/07/vocational-subjects-careerki-75x75.jpg	(from https://www.careerki.com/)
20:36:58	1838/1838	---M--	200	added ('OK')	image/png	etag:%2272e-58687fdb92472%22	https://www.careerki.com/wp-content/uploads/2018/07/linkedin-basics-careerki-75x75.png	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/uploads/2018/07/linkedin-basics-careerki-75x75.png	(from https://www.careerki.com/)
20:36:58	343508/343508	---M-Z	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202019%2014:37:00%20GMT	https://www.careerki.com/careerki-psychometric-test/	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/careerki-psychometric-test/index.html	(from https://www.careerki.com/)
20:36:58	3791/3791	---M--	200	added ('OK')	image/png	etag:%22ecf-58a64d50e7488%22	https://www.careerki.com/wp-content/themes/careerki/images/logo-usaid.png	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/themes/careerki/images/logo-usaid.png	(from https://www.careerki.com/)
20:36:58	10722/10722	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2025%20Jun%202019%2014:37:00%20GMT	https://www.careerki.com/category/%e0%a6%95%e0%a7%8d%e0%a6%af%e0%a6%be%e0%a6%b0%e0%a6%bf%e0%a7%9f%e0%a6%be%e0%a6%b0-%e0%a6%87%e0%a6%a8%e0%a6%ab%e0%a7%8b%e0%a6%97%e0%a7%8d%e0%a6%b0%e0%a6%be%e0%a6%ab%e0%a6%bf%e0%a6%95/	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/category/%e0%a6%95%e0%a7%8d%e0%a6%af%e0%a6%be%e0%a6%b0%e0%a6%bf%e0%a7%9f%e0%a6%be%e0%a6%b0-%e0%a6%87%e0%a6%a8%e0%a6%ab%e0%a7%8b%e0%a6%97%e0%a7%8d%e0%a6%b0%e0%a6%be%e0%a6%ab%e0%a6%bf%e0%a6%95/index.html	(from https://www.careerki.com/)
20:36:58	1232/1232	---M--	200	added ('OK')	image/png	etag:%224d0-58a64e37eafc4%22	https://www.careerki.com/wp-content/themes/careerki/images/logo-funush.png	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/themes/careerki/images/logo-funush.png	(from https://www.careerki.com/)
20:36:58	251036/251036	---MCZ	200	added ('OK')	text/html	date:Tue,%2025%20Jun%202019%2014:37:00%20GMT	https://www.careerki.com/careerki-events/	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/careerki-events/index.html	(from https://www.careerki.com/)
20:36:58	14440/14440	---M--	200	added ('OK')	application/javascript	etag:%223868-5896a6abec439%22	https://www.careerki.com/wp-content/plugins/contact-form-7/includes/js/scripts.js?ver=5.1.3	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/plugins/contact-form-7/includes/js/scriptsbdeb.js	(from https://www.careerki.com/)
20:36:59	4000/4000	---M--	200	added ('OK')	application/javascript	etag:%22fa0-54059f79bc080%22	https://www.careerki.com/wp-includes/js/jquery/ui/core.min.js?ver=1.11.4	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-includes/js/jquery/ui/core.mine899.js	(from https://www.careerki.com/)
20:36:59	36508/36508	---M--	200	added ('OK')	application/javascript	etag:%228e9c-54059f79bc080%22	https://www.careerki.com/wp-includes/js/jquery/ui/datepicker.min.js?ver=1.11.4	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-includes/js/jquery/ui/datepicker.mine899.js	(from https://www.careerki.com/)
20:36:59	2966/2966	---M--	200	added ('OK')	application/javascript	etag:%22b96-586877fb29bb0%22	https://www.careerki.com/wp-content/themes/careerki/js/navigation.js?ver=1.0.0	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/themes/careerki/js/navigation8a54.js	(from https://www.careerki.com/)
20:36:59	15508/15508	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2025%20Jun%202019%2014:37:02%20GMT	https://www.careerki.com/%e0%a6%ab%e0%a7%8d%e0%a6%b2%e0%a6%be%e0%a6%87%e0%a6%9f-%e0%a6%85%e0%a7%8d%e0%a6%af%e0%a6%be%e0%a6%9f%e0%a7%87%e0%a6%a8%e0%a6%a1%e0%a7%87%e0%a6%a8%e0%a7%8d%e0%a6%9f/	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/%e0%a6%ab%e0%a7%8d%e0%a6%b2%e0%a6%be%e0%a6%87%e0%a6%9f-%e0%a6%85%e0%a7%8d%e0%a6%af%e0%a6%be%e0%a6%9f%e0%a7%87%e0%a6%a8%e0%a6%a1%e0%a7%87%e0%a6%a8%e0%a7%8d%e0%a6%9f/index.html	(from https://www.careerki.com/)
20:36:59	685/685	---M--	200	added ('OK')	application/javascript	etag:%222ad-586877fb29bb0%22	https://www.careerki.com/wp-content/themes/careerki/js/skip-link-focus-fix.js?ver=1.0.0	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/themes/careerki/js/skip-link-focus-fix8a54.js	(from https://www.careerki.com/)
20:37:00	546/546	---M--	200	added ('OK')	application/javascript	etag:%22222-588650c723b15%22	https://www.careerki.com/wp-content/themes/careerki/js/accordion.js?ver=1.0.0	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/themes/careerki/js/accordion8a54.js	(from https://www.careerki.com/)
20:37:00	576/576	---M--	200	added ('OK')	application/javascript	etag:%22240-586877fb29bb0%22	https://www.careerki.com/wp-content/themes/careerki/js/ajax-search.js?ver=1.0.0	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/themes/careerki/js/ajax-search8a54.js	(from https://www.careerki.com/)
20:37:00	13607/13607	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2025%20Jun%202019%2014:37:02%20GMT	https://www.careerki.com/%e0%a6%aa%e0%a7%8d%e0%a6%b2%e0%a6%be%e0%a6%ae%e0%a7%8d%e0%a6%ac%e0%a6%be%e0%a6%b0/	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/%e0%a6%aa%e0%a7%8d%e0%a6%b2%e0%a6%be%e0%a6%ae%e0%a7%8d%e0%a6%ac%e0%a6%be%e0%a6%b0/index.html	(from https://www.careerki.com/)
20:37:00	45424/45424	---M--	200	added ('OK')	application/javascript	etag:%22b170-58be50d4f1603%22	https://www.careerki.com/wp-content/plugins/sassy-social-share/public/js/sassy-social-share-public.js?ver=3.2.26	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/plugins/sassy-social-share/public/js/sassy-social-share-public2c74.js	(from https://www.careerki.com/)
20:37:00	12139/12139	---M--	200	added ('OK')	application/javascript	etag:%222f6b-586880a2fbd64%22	https://www.careerki.com/wp-content/plugins/searchwp-live-ajax-search/assets/javascript/build/searchwp-live-search.min.js?ver=1.3.1	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/plugins/searchwp-live-ajax-search/assets/javascript/build/searchwp-live-search.mine7f0.js	(from https://www.careerki.com/)
20:37:00	1216/1216	---M--	200	added ('OK')	application/javascript	etag:%224c0-55c90a7188000%22	https://www.careerki.com/wp-content/plugins/wp-spamshield/js/jscripts-ftr-min.js	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-content/plugins/wp-spamshield/js/jscripts-ftr-min.js	(from https://www.careerki.com/)
20:37:01	1403/1403	---M--	200	added ('OK')	application/javascript	etag:%2257b-57cded97ecae1%22	https://www.careerki.com/wp-includes/js/wp-embed.min.js?ver=5.2.2	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/wp-includes/js/wp-embed.minbb49.js	(from https://www.careerki.com/)
20:37:02	10970/10970	---M-Z	-1	error ('Error%20when%20decompressing')	text/html	date:Tue,%2025%20Jun%202019%2014:37:03%20GMT	https://www.careerki.com/category/%e0%a6%95%e0%a7%8d%e0%a6%af%e0%a6%be%e0%a6%b0%e0%a6%bf%e0%a7%9f%e0%a6%be%e0%a6%b0-%e0%a6%a8%e0%a6%bf%e0%a6%b0%e0%a7%8d%e0%a6%ac%e0%a6%be%e0%a6%9a%e0%a6%a8/	C:/Users/Khalidur/Desktop/career%20ki/www.careerki.com/category/%e0%a6%95%e0%a7%8d%e0%a6%af%e0%a6%be%e0%a6%b0%e0%a6%bf%e0%a7%9f%e0%a6%be%e0%a6%b0-%e0%a6%a8%e0%a6%bf%e0%a6%b0%e0%a7%8d%e0%a6%ac%e0%a6%be%e0%a6%9a%e0%a6%a8/index.html	(from https://www.careerki.com/)
